account_angaza_id,effective_date,angaza_id,amount_towards_follow_on
AC8638445,2023-09-07,US069462,50
AC8688426,2023-09-07,US146195,100
AC8674427,2023-09-07,US130412,1250
AC8690450,2023-09-07,US121788,150
AC8637433,2023-09-07,US056690,900
AC8679468,2023-09-07,US075607,21
AC8684407,2023-09-07,US079445,50
AC8651620,2023-09-07,US033875,120
AC8672483,2023-09-07,US094578,2000
AC8643842,2023-09-07,US151612,40
AC8678054,2023-09-07,US079373,2350
AC8686118,2023-09-07,US011278,47
AC8662118,2023-09-07,US125998,60
AC8679067,2023-09-07,US170399,1950
AC8680141,2023-09-07,US134150,3000
AC8665463,2023-09-07,US172112,1250
AC8669695,2023-09-07,US130014,1250
AC8680480,2023-09-07,US134422,3
AC8676519,2023-09-07,US137865,100
AC8666027,2023-09-07,US136218,1200
AC8638846,2023-09-07,US111194,40
AC8679653,2023-09-07,US100593,20
AC8687180,2023-09-07,US117457,475
AC8676279,2023-09-07,US084850,2500
AC8662348,2023-09-07,US144505,1250
AC8656749,2023-09-07,US077013,11000
AC8656961,2023-09-07,US101477,20
AC8679113,2023-09-07,US119659,120
AC8654466,2023-09-07,US124811,20
AC8658631,2023-09-07,US151873,100
AC8672579,2023-09-07,US067181,40
AC8643470,2023-09-07,US125405,2019
AC8685478,2023-09-07,US036649,20
AC8657747,2023-09-07,US068212,40
AC8661126,2023-09-07,US134272,200
AC8642970,2023-09-07,US163012,20
AC8638168,2023-09-07,US060503,120
AC8650575,2023-09-07,US125680,200
AC8655981,2023-09-07,US137602,67
AC8650326,2023-09-07,US074534,45
AC8672302,2023-09-07,US155263,35
AC8673801,2023-09-07,US174527,20
AC8657810,2023-09-07,US133003,20
AC8646786,2023-09-07,US163012,20
AC8646429,2023-09-07,US098587,20
AC8693376,2023-09-07,US163012,40
AC8653640,2023-09-07,US038542,140
AC8680696,2023-09-07,US100593,15
AC8672018,2023-09-07,US008494,20
AC8691408,2023-09-07,US155190,900
AC8656531,2023-09-07,US127802,140
AC8662616,2023-09-07,US022940,100
AC8648984,2023-09-07,US137865,200
AC8657540,2023-09-07,US168281,1500
AC8654308,2023-09-07,US062428,1500
AC8641315,2023-09-07,US124811,100
AC8636760,2023-09-07,US110563,3500
AC8689618,2023-09-07,US093912,4900
AC8664431,2023-09-07,US117530,1200
AC8640977,2023-09-07,US137865,35
AC8680156,2023-09-07,US122684,40
AC8662075,2023-09-07,US168296,1500
AC8648730,2023-09-07,US137865,20
AC8641079,2023-09-07,US168274,1250
AC8655262,2023-09-07,US076288,2500
AC8673347,2023-09-07,US075857,20
AC8661941,2023-09-07,US022940,40
AC8637676,2023-09-07,US138437,40
AC8646814,2023-09-07,US177412,100
AC8677149,2023-09-07,US130532,20
AC8649220,2023-09-07,US123798,6000
AC8675538,2023-09-07,US068831,1200
AC8671065,2023-09-07,US079373,1250
AC8642270,2023-09-07,US078156,60
AC8683919,2023-09-07,US038024,900
AC8652489,2023-09-07,US074534,120
AC8683261,2023-09-07,US022940,60
AC8687034,2023-09-07,US009073,3600
AC8637327,2023-09-07,US068212,100
AC8680294,2023-09-07,US117146,5000
AC8644749,2023-09-07,US056690,2000
AC8671445,2023-09-07,US097752,80
AC8669163,2023-09-07,US121788,20
AC8688069,2023-09-07,US085138,100
AC8671127,2023-09-07,US119711,1200
AC8686502,2023-09-07,US098371,900
AC8654917,2023-09-07,US123576,100
AC8661510,2023-09-07,US134595,5000
AC8664498,2023-09-07,US000523,100
AC8691928,2023-09-07,US005427,1500
AC8659829,2023-09-07,US098835,40
AC8646004,2023-09-07,US174527,40
AC8659839,2023-09-07,US063473,40
AC8670142,2023-09-07,US109241,9600
AC8644311,2023-09-07,US134595,1800
AC8638131,2023-09-07,US151873,60
AC8679328,2023-09-07,US063242,60
AC8663366,2023-09-07,US100593,200
AC8680654,2023-09-07,US178050,200
AC8679425,2023-09-07,US063002,60
AC8650227,2023-09-07,US175739,3000
AC8655082,2023-09-07,US156695,20
AC8677296,2023-09-07,US117457,20
AC8686625,2023-09-07,US160409,15
AC8664473,2023-09-07,US062428,1500
AC8667275,2023-09-07,US068212,140
AC8688611,2023-09-07,US112247,5300
AC8667508,2023-09-07,US079445,150
AC8654279,2023-09-07,US132410,100
AC8689321,2023-09-07,US151873,40
AC8659958,2023-09-07,US130193,2300
AC8671476,2023-09-07,US056135,300
AC8636081,2023-09-07,US137602,480
AC8637990,2023-09-07,US085138,20
AC8685773,2023-09-07,US110976,2000
AC8676894,2023-09-07,US080986,1800
AC8661544,2023-09-07,US041371,40
AC8657189,2023-09-07,US134272,100
AC8676499,2023-09-07,US124811,20
AC8685229,2023-09-07,US009411,60
AC8638358,2023-09-07,US121788,20
AC8645453,2023-09-07,US053815,200
AC8635614,2023-09-07,US046584,40
AC8656455,2023-09-07,US114608,1200
AC8692669,2023-09-07,US019436,140
AC8661335,2023-09-07,US162437,2000
AC8674960,2023-09-07,US111979,100
AC8665325,2023-09-07,US124811,20
AC8661932,2023-09-07,US134593,900
AC8688299,2023-09-07,US033875,60
AC8664143,2023-09-07,US107722,1200
AC8690423,2023-09-07,US134593,1800
AC8689160,2023-09-07,US112077,20
AC8692103,2023-09-07,US111618,4500
AC8665800,2023-09-07,US008494,60
AC8675938,2023-09-07,US079445,20
AC8671482,2023-09-07,US056690,5000
AC8680125,2023-09-07,US137865,40
AC8644973,2023-09-07,US117835,20
AC8677218,2023-09-07,US138561,20000
AC8687823,2023-09-07,US164488,2500
AC8656368,2023-09-07,US119659,20
AC8693229,2023-09-07,US009411,400
AC8637934,2023-09-07,US098835,20
AC8663050,2023-09-07,US034964,100
AC8688453,2023-09-07,US168203,1500
AC8677234,2023-09-07,US125680,30
AC8693198,2023-09-07,US098446,8400
AC8670317,2023-09-07,US174334,20
AC8634917,2023-09-07,US148889,20
AC8671897,2023-09-07,US063002,20
AC8635651,2023-09-07,US111194,500
AC8677886,2023-09-07,US033875,20
AC8677654,2023-09-07,US123152,20
AC8641910,2023-09-07,US169418,1250
AC8693177,2023-09-07,US123067,30
AC8668589,2023-09-07,US050935,60
AC8679308,2023-09-07,US063242,20
AC8640941,2023-09-07,US100593,40
AC8673488,2023-09-07,US154753,40
AC8663970,2023-09-07,US079445,50
AC8642807,2023-09-07,US163666,3000
AC8647339,2023-09-07,US163021,200
AC8643430,2023-09-07,US130181,2400
AC8673828,2023-09-07,US134595,1800
AC8645983,2023-09-07,US094945,50
AC8676785,2023-09-07,US119938,1250
AC8691046,2023-09-07,US056135,30
AC8681493,2023-09-07,US041371,100
AC8668586,2023-09-07,US066558,60
AC8692464,2023-09-07,US079445,20
AC8640525,2023-09-07,US111194,100
AC8682914,2023-09-07,US137363,100
AC8648307,2023-09-07,US008494,20
AC8689872,2023-09-07,US111194,140
AC8692137,2023-09-07,US039767,475
AC8637543,2023-09-07,US163021,40
AC8664265,2023-09-07,US154910,1250
AC8635106,2023-09-07,US063002,20
AC8692253,2023-09-07,US018486,100
AC8662226,2023-09-07,US129147,1200
AC8654169,2023-09-07,US125998,475
AC8683345,2023-09-07,US122746,20
AC8636449,2023-09-07,US133027,20
AC8676523,2023-09-07,US022940,50
AC8644633,2023-09-07,US122746,40
AC8667988,2023-09-07,US121448,3000
AC8666764,2023-09-07,US075607,60
AC8653729,2023-09-07,US058887,900
AC8676696,2023-09-07,US125998,20
AC8647515,2023-09-07,US177164,1250
AC8647619,2023-09-07,US111979,70
AC8686836,2023-09-07,US018486,40
AC8656915,2023-09-07,US132410,20
AC8655310,2023-09-07,US130532,40
AC8663278,2023-09-07,US125680,20
AC8689588,2023-09-07,US095266,11000
AC8676976,2023-09-07,US037823,10000
AC8668453,2023-09-07,US136218,1200
AC8685204,2023-09-07,US164814,20
AC8647712,2023-09-07,US100593,40
AC8638257,2023-09-07,US154298,20
AC8653747,2023-09-07,US017129,120
AC8686969,2023-09-07,US160409,40
AC8686209,2023-09-07,US174527,40
AC8651634,2023-09-07,US078468,500
AC8657181,2023-09-07,US076288,1250
AC8662909,2023-09-07,US134422,20
AC8677386,2023-09-07,US056690,900
AC8688778,2023-09-07,US174560,1600
AC8690358,2023-09-07,US056321,20
AC8654603,2023-09-07,US133027,20
AC8661396,2023-09-07,US168682,1250
AC8673676,2023-09-07,US137865,40
AC8677891,2023-09-07,US100627,100
AC8674755,2023-09-07,US000523,90
AC8639358,2023-09-07,US136684,40
AC8691358,2023-09-07,US111228,60
AC8658243,2023-09-07,US130002,1250
AC8654112,2023-09-07,US153868,1250
AC8656218,2023-09-07,US085871,1500
AC8640096,2023-09-07,US058887,1100
AC8685388,2023-09-07,US098371,9000
AC8678296,2023-09-07,US121788,100
AC8672382,2023-09-07,US127649,1200
AC8644236,2023-09-07,US009411,80
AC8663089,2023-09-07,US130181,1250
AC8688882,2023-09-07,US124811,40
AC8689404,2023-09-07,US134494,2500
AC8691247,2023-09-07,US172089,5000
AC8684991,2023-09-06,US159862,4500
AC8673828,2023-09-06,US134595,1200
AC8667531,2023-09-06,US098835,50
AC8641315,2023-09-06,US124811,100
AC8681289,2023-09-06,US093912,3600
AC8683434,2023-09-06,US071312,8100
AC8672579,2023-09-06,US067181,140
AC8677296,2023-09-06,US117457,20
AC8664484,2023-09-06,US060503,350
AC8653682,2023-09-06,US082170,50
AC8681384,2023-09-06,US133027,60
AC8681435,2023-09-06,US037823,9800
AC8688029,2023-09-06,US134494,34300
AC8636846,2023-09-06,US111194,130
AC8672061,2023-09-06,US170684,2000
AC8686625,2023-09-06,US160409,15
AC8665800,2023-09-06,US008494,20
AC8653401,2023-09-06,US149494,1200
AC8667863,2023-09-06,US119659,60
AC8657926,2023-09-06,US151612,100
AC8642929,2023-09-06,US174334,100
AC8657810,2023-09-06,US133003,20
AC8678898,2023-09-06,US110563,4500
AC8660342,2023-09-06,US119659,100
AC8636449,2023-09-06,US133027,20
AC8675209,2023-09-06,US050935,50
AC8675127,2023-09-06,US098446,11000
AC8634788,2023-09-06,US174334,40
AC8675125,2023-09-06,US130939,20
AC8659829,2023-09-06,US098835,20
AC8654752,2023-09-06,US111979,100
AC8690469,2023-09-06,US130939,60
AC8668806,2023-09-06,US068965,100
AC8643842,2023-09-06,US151612,20
AC8662814,2023-09-06,US083467,1200
AC8673801,2023-09-06,US174527,20
AC8667823,2023-09-06,US109934,140
AC8692156,2023-09-06,US076288,1250
AC8673132,2023-09-06,US023924,100
AC8687763,2023-09-06,US075607,60
AC8650579,2023-09-06,US148889,100
AC8648538,2023-09-06,US128185,60
AC8637104,2023-09-06,US092533,5000
AC8685829,2023-09-06,US125998,100
AC8638131,2023-09-06,US151873,30
AC8650682,2023-09-06,US053815,475
AC8640470,2023-09-06,US137118,2000
AC8650305,2023-09-06,US018486,100
AC8670317,2023-09-06,US174334,20
AC8644785,2023-09-06,US129724,1250
AC8657243,2023-09-06,US154298,100
AC8648182,2023-09-06,US063002,20
AC8687030,2023-09-06,US127044,4000
AC8676499,2023-09-06,US124811,20
AC8665506,2023-09-06,US054337,80
AC8639220,2023-09-06,US174334,100
AC8674057,2023-09-06,US036649,20
AC8693264,2023-09-06,US176780,2700
AC8679381,2023-09-06,US069987,2500
AC8637886,2023-09-06,US039767,225
AC8667864,2023-09-06,US171681,1250
AC8637980,2023-09-06,US039035,60
AC8674325,2023-09-06,US075607,20
AC8649121,2023-09-06,US136238,1250
AC8675323,2023-09-06,US080986,10000
AC8670106,2023-09-06,US153868,3400
AC8679308,2023-09-06,US063242,24
AC8642024,2023-09-06,US130412,1200
AC8654912,2023-09-06,US134595,2700
AC8692509,2023-09-06,US011278,20
AC8668718,2023-09-06,US137363,40
AC8652115,2023-09-06,US154753,40
AC8640521,2023-09-06,US110563,14000
AC8681195,2023-09-06,US100593,60
AC8642535,2023-09-06,US137989,1250
AC8654140,2023-09-06,US009411,180
AC8680677,2023-09-06,US174334,140
AC8644317,2023-09-06,US119562,475
AC8665325,2023-09-06,US124811,20
AC8664415,2023-09-06,US117916,3000
AC8644236,2023-09-06,US009411,80
AC8658523,2023-09-06,US125680,100
AC8650399,2023-09-06,US121003,2500
AC8680809,2023-09-06,US063002,160
AC8682720,2023-09-06,US174334,100
AC8650715,2023-09-06,US119938,2000
AC8652199,2023-09-06,US112247,27000
AC8679066,2023-09-06,US018486,50
AC8671831,2023-09-06,US034964,105
AC8677528,2023-09-06,US125174,20
AC8681937,2023-09-06,US034964,60
AC8681843,2023-09-06,US133027,280
AC8645989,2023-09-06,US083009,3000
AC8666049,2023-09-06,US117827,100
AC8638126,2023-09-06,US008494,60
AC8654279,2023-09-06,US132410,100
AC8650090,2023-09-06,US134593,1800
AC8642924,2023-09-06,US049631,20
AC8674755,2023-09-06,US000523,90
AC8661410,2023-09-06,US098587,40
AC8675697,2023-09-06,US163184,6300
AC8652489,2023-09-06,US074534,20
AC8684305,2023-09-06,US037823,9800
AC8676798,2023-09-06,US161460,100
AC8670149,2023-09-06,US111228,40
AC8664586,2023-09-06,US017129,40
AC8672302,2023-09-06,US155263,35
AC8683633,2023-09-06,US132871,4000
AC8643950,2023-09-06,US083717,500
AC8647847,2023-09-06,US078581,40
AC8660304,2023-09-06,US132410,200
AC8638257,2023-09-06,US154298,20
AC8664597,2023-09-06,US173660,1250
AC8639511,2023-09-06,US143758,1250
AC8642931,2023-09-06,US022940,20
AC8663050,2023-09-06,US034964,20
AC8680125,2023-09-06,US137865,20
AC8676523,2023-09-06,US022940,60
AC8680480,2023-09-06,US134422,20
AC8653747,2023-09-06,US017129,120
AC8687127,2023-09-06,US117537,40
AC8677687,2023-09-06,US056321,20
AC8679653,2023-09-06,US100593,20
AC8667821,2023-09-06,US168682,1500
AC8687034,2023-09-06,US009073,900
AC8653109,2023-09-06,US098835,20
AC8648525,2023-09-06,US130532,40
AC8673263,2023-09-06,US063002,35
AC8660431,2023-09-06,US095266,2400
AC8679468,2023-09-06,US075607,20
AC8640977,2023-09-06,US137865,70
AC8681039,2023-09-06,US008496,300
AC8676403,2023-09-06,US038024,2500
AC8661510,2023-09-06,US134595,5000
AC8658019,2023-09-06,US136635,3000
AC8661932,2023-09-06,US134593,900
AC8659071,2023-09-06,US117471,40
AC8641280,2023-09-06,US085255,6000
AC8677654,2023-09-06,US123152,20
AC8677234,2023-09-06,US125680,40
AC8658015,2023-09-06,US133027,60
AC8656961,2023-09-06,US101477,20
AC8688864,2023-09-06,US008496,15
AC8644973,2023-09-06,US117835,20
AC8658242,2023-09-06,US098371,2700
AC8653729,2023-09-06,US058887,900
AC8666705,2023-09-06,US153196,5000
AC8643025,2023-09-06,US075607,99
AC8652775,2023-09-06,US154443,1250
AC8681493,2023-09-06,US041371,20
AC8658053,2023-09-06,US130056,3000
AC8646304,2023-09-06,US127099,1500
AC8662909,2023-09-06,US134422,20
AC8640941,2023-09-06,US100593,20
AC8637988,2023-09-06,US130532,40
AC8669889,2023-09-06,US075607,50
AC8686502,2023-09-06,US098371,5000
AC8641385,2023-09-06,US083717,100
AC8641491,2023-09-06,US119562,80
AC8648522,2023-09-06,US009073,2450
AC8688426,2023-09-06,US146195,100
AC8652017,2023-09-06,US123304,20
AC8684756,2023-09-06,US162437,9800
AC8676582,2023-09-06,US102532,1800
AC8683716,2023-09-06,US063983,120
AC8641257,2023-09-06,US122086,1500
AC8676519,2023-09-06,US137865,40
AC8673676,2023-09-06,US137865,40
AC8642120,2023-09-06,US132901,1200
AC8652468,2023-09-06,US155606,1000
AC8689442,2023-09-06,US178050,300
AC8657310,2023-09-06,US177412,50
AC8680849,2023-09-06,US134422,60
AC8638807,2023-09-06,US044260,3600
AC8648326,2023-09-06,US132871,2500
AC8665301,2023-09-06,US101477,50
AC8654373,2023-09-06,US151768,3000
AC8663278,2023-09-06,US125680,20
AC8636614,2023-09-06,US063983,105
AC8672508,2023-09-06,US101368,2700
AC8677060,2023-09-06,US137865,40
AC8639997,2023-09-06,US125998,20
AC8647630,2023-09-06,US016694,20
AC8666463,2023-09-06,US050200,200
AC8676020,2023-09-06,US063473,20
AC8689255,2023-09-06,US124678,20
AC8655981,2023-09-06,US137602,67
AC8664377,2023-09-06,US169899,4480
AC8652453,2023-09-06,US095462,5000
AC8649371,2023-09-06,US009411,20
AC8665104,2023-09-06,US133027,200
AC8681065,2023-09-06,US138802,40
AC8634900,2023-09-06,US078092,100
AC8683345,2023-09-06,US122746,20
AC8638846,2023-09-06,US111194,20
AC8654486,2023-09-06,US085871,3000
AC8638464,2023-09-06,US143758,1250
AC8689398,2023-09-06,US018486,40
AC8655082,2023-09-06,US156695,20
AC8681690,2023-09-06,US063242,100
AC8683139,2023-09-06,US041680,40
AC8672208,2023-09-06,US133027,80
AC8661544,2023-09-06,US041371,20
AC8637936,2023-09-05,US137366,2500
AC8672302,2023-09-05,US155263,35
AC8639997,2023-09-05,US125998,20
AC8689361,2023-09-05,US123400,4700
AC8678278,2023-09-05,US149494,2500
AC8650769,2023-09-05,US011278,105
AC8664853,2023-09-05,US133003,50
AC8676757,2023-09-05,US133027,135
AC8656258,2023-09-05,US063207,3500
AC8640917,2023-09-05,US056135,200
AC8656977,2023-09-05,US133071,5600
AC8688417,2023-09-05,US110976,2000
AC8665041,2023-09-05,US137363,160
AC8673132,2023-09-05,US023924,15
AC8675834,2023-09-05,US151612,150
AC8665800,2023-09-05,US008494,20
AC8656368,2023-09-05,US119659,40
AC8661335,2023-09-05,US162437,1800
AC8660304,2023-09-05,US132410,100
AC8645760,2023-09-05,US066406,1800
AC8643222,2023-09-05,US137363,600
AC8685503,2023-09-05,US172112,1250
AC8657649,2023-09-05,US008496,395
AC8692039,2023-09-05,US082026,45000
AC8662909,2023-09-05,US134422,20
AC8676992,2023-09-05,US054337,160
AC8650224,2023-09-05,US175739,2500
AC8674171,2023-09-05,US093912,9850
AC8655433,2023-09-05,US163184,10000
AC8640096,2023-09-05,US058887,1000
AC8656463,2023-09-05,US122746,60
AC8663278,2023-09-05,US125680,20
AC8682065,2023-09-05,US068212,300
AC8645406,2023-09-05,US037466,400
AC8651098,2023-09-05,US151612,140
AC8661932,2023-09-05,US134593,900
AC8651620,2023-09-05,US033875,40
AC8693506,2023-09-05,US122086,2500
AC8691012,2023-09-05,US170399,1800
AC8655082,2023-09-05,US156695,20
AC8666089,2023-09-05,US126431,3000
AC8644004,2023-09-05,US056413,140
AC8679695,2023-09-05,US098446,14000
AC8650071,2023-09-05,US126431,5000
AC8635815,2023-09-05,US132902,6300
AC8649371,2023-09-05,US009411,20
AC8671568,2023-09-05,US156695,60
AC8643343,2023-09-05,US126630,3000
AC8637433,2023-09-05,US056690,2000
AC8639358,2023-09-05,US136684,40
AC8688452,2023-09-05,US056321,100
AC8654603,2023-09-05,US133027,20
AC8693489,2023-09-05,US117946,10000
AC8671482,2023-09-05,US056690,5000
AC8688571,2023-09-05,US041371,100
AC8666903,2023-09-05,US156634,1250
AC8683139,2023-09-05,US041680,20
AC8646022,2023-09-05,US130412,1250
AC8655981,2023-09-05,US137602,67
AC8647955,2023-09-05,US164053,3500
AC8651773,2023-09-05,US111194,40
AC8644221,2023-09-05,US098371,4500
AC8636449,2023-09-05,US133027,20
AC8661544,2023-09-05,US041371,20
AC8679425,2023-09-05,US063002,40
AC8673347,2023-09-05,US075857,30
AC8644311,2023-09-05,US134595,1800
AC8641769,2023-09-05,US122086,3000
AC8672579,2023-09-05,US067181,40
AC8640982,2023-09-05,US122790,475
AC8667939,2023-09-05,US138561,5000
AC8661303,2023-09-05,US137865,100
AC8660321,2023-09-05,US100627,100
AC8642024,2023-09-05,US130412,1200
AC8690411,2023-09-05,US138561,48000
AC8676894,2023-09-05,US080986,1800
AC8656915,2023-09-05,US132410,40
AC8635651,2023-09-05,US111194,200
AC8680974,2023-09-05,US169450,9800
AC8675323,2023-09-05,US080986,5000
AC8651653,2023-09-05,US156695,100
AC8646724,2023-09-05,US078581,475
AC8647927,2023-09-05,US125174,100
AC8674960,2023-09-05,US111979,40
AC8671588,2023-09-05,US137363,100
AC8662505,2023-09-05,US155190,4200
AC8679371,2023-09-05,US155203,1050
AC8677901,2023-09-05,US178361,6300
AC8650579,2023-09-05,US148889,45
AC8681058,2023-09-05,US037823,9800
AC8643470,2023-09-05,US125405,40
AC8657310,2023-09-05,US177412,20
AC8664003,2023-09-05,US082080,4500
AC8672018,2023-09-05,US008494,30
AC8635614,2023-09-05,US046584,40
AC8661144,2023-09-05,US063207,1500
AC8668487,2023-09-05,US126431,2500
AC8682285,2023-09-05,US135281,60
AC8648814,2023-09-05,US133913,5000
AC8661126,2023-09-05,US134272,200
AC8638358,2023-09-05,US121788,40
AC8677891,2023-09-05,US100627,200
AC8661941,2023-09-05,US022940,20
AC8654544,2023-09-05,US171956,2500
AC8659839,2023-09-05,US063473,30
AC8676440,2023-09-05,US134595,2000
AC8680052,2023-09-05,US164183,2000
AC8675127,2023-09-05,US098446,3000
AC8667122,2023-09-05,US079373,5000
AC8672784,2023-09-05,US008494,100
AC8682790,2023-09-05,US124811,100
AC8662264,2023-09-05,US122086,1250
AC8680696,2023-09-05,US100593,15
AC8676032,2023-09-05,US151612,140
AC8650924,2023-09-05,US110489,5000
AC8675071,2023-09-05,US111194,475
AC8634917,2023-09-05,US148889,20
AC8641676,2023-09-05,US070234,60
AC8671404,2023-09-05,US111194,60
AC8683716,2023-09-05,US063983,80
AC8669163,2023-09-05,US121788,40
AC8646974,2023-09-05,US123572,100
AC8678130,2023-09-05,US005427,1800
AC8667247,2023-09-05,US114622,1250
AC8681174,2023-09-05,US042923,39000
AC8659146,2023-09-05,US168484,4500
AC8636614,2023-09-05,US063983,35
AC8639053,2023-09-05,US155190,10000
AC8673488,2023-09-05,US154753,40
AC8642700,2023-09-05,US174949,1250
AC8657169,2023-09-05,US110489,1250
AC8644749,2023-09-05,US056690,2000
AC8659829,2023-09-05,US098835,20
AC8691358,2023-09-05,US111228,100
AC8667678,2023-09-05,US056413,400
AC8637734,2023-09-05,US138437,64
AC8680518,2023-09-05,US098371,3000
AC8638194,2023-09-05,US107722,1250
AC8640467,2023-09-05,US039035,100
AC8679113,2023-09-05,US119659,100
AC8672072,2023-09-05,US169418,2500
AC8677386,2023-09-05,US056690,2000
AC8679637,2023-09-05,US109934,50
AC8673263,2023-09-05,US063002,35
AC8637886,2023-09-05,US039767,150
AC8676523,2023-09-05,US022940,65
AC8664389,2023-09-05,US164053,22000
AC8667275,2023-09-05,US068212,200
AC8641315,2023-09-05,US124811,25
AC8690091,2023-09-05,US067418,40
AC8685204,2023-09-05,US164814,20
AC8677886,2023-09-05,US033875,40
AC8664421,2023-09-05,US068831,6000
AC8679328,2023-09-05,US063242,40
AC8650115,2023-09-05,US069987,1250
AC8650787,2023-09-05,US080182,105
AC8671972,2023-09-05,US118104,2500
AC8670562,2023-09-05,US077003,100
AC8671780,2023-09-05,US148889,490
AC8671897,2023-09-05,US063002,40
AC8654912,2023-09-05,US134595,900
AC8637288,2023-09-05,US174949,1250
AC8642270,2023-09-05,US078156,35
AC8691599,2023-09-05,US130532,20
AC8676786,2023-09-05,US154991,1500
AC8677296,2023-09-05,US117457,20
AC8644633,2023-09-05,US122746,40
AC8657189,2023-09-05,US134272,100
AC8670516,2023-09-05,US009411,500
AC8640941,2023-09-05,US100593,20
AC8650478,2023-09-05,US132871,1250
